"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"159" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58102" "-38" "nicht bekannt" "nein" "nein"
"160" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58222" "-38" "nicht bekannt" "nein" "nein"
"161" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58766" "-38" "nicht bekannt" "nein" "nein"
"162" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58844" "-38" "nicht bekannt" "nein" "nein"
"163" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "58904" "-38" "nicht bekannt" "nein" "nein"
"164" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "61022" "-38" "nicht bekannt" "nein" "nein"
"165" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "61242" "-38" "nicht bekannt" "nein" "nein"
"166" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "62094" "-38" "nicht bekannt" "nein" "nein"
"167" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "62788" "-38" "nicht bekannt" "nein" "nein"
"168" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "63110" "-38" "nicht bekannt" "nein" "nein"
"169" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "64222" "-38" "nicht bekannt" "nein" "nein"
"170" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "64804" "-38" "nicht bekannt" "nein" "nein"
"171" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "64910" "-38" "nicht bekannt" "nein" "nein"
"172" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "738" "-37" "nicht bekannt" "nein" "nein"
"173" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "1260" "-37" "nicht bekannt" "nein" "nein"
"174" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "1504" "-37" "nicht bekannt" "nein" "nein"
"175" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "2094" "-37" "nicht bekannt" "nein" "nein"
"176" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "2684" "-37" "nicht bekannt" "nein" "nein"
"177" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "2992" "-37" "nicht bekannt" "nein" "nein"
"178" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "3122" "-37" "nicht bekannt" "nein" "nein"
"179" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "3426" "-37" "nicht bekannt" "nein" "nein"
"180" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "3742" "-37" "nicht bekannt" "nein" "nein"
"181" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "3844" "-37" "nicht bekannt" "nein" "nein"
"182" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "4262" "-37" "nicht bekannt" "nein" "nein"
"183" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "7092" "-37" "nicht bekannt" "nein" "nein"
"184" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "8372" "-37" "nicht bekannt" "nein" "nein"
"185" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "8694" "-37" "nicht bekannt" "nein" "nein"
"186" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "10292" "-37" "nicht bekannt" "nein" "nein"
"187" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "10566" "-37" "nicht bekannt" "nein" "nein"
"188" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "10740" "-37" "nicht bekannt" "nein" "nein"
"189" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "11068" "-37" "nicht bekannt" "nein" "nein"
"190" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "11354" "-37" "nicht bekannt" "nein" "nein"
"191" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "14500" "-37" "nicht bekannt" "nein" "nein"
"192" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "14964" "-37" "nicht bekannt" "nein" "nein"
"193" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "15240" "-37" "nicht bekannt" "nein" "nein"
"194" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "16768" "-37" "nicht bekannt" "nein" "nein"
"195" "Estimote_Grün" "EC:A5:DE:FB:86:3E" "0 m" "17344" "-37" "nicht bekannt" "nein" "nein"
