"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"190" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "18554" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"191" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "18746" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"192" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "18980" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"193" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "19206" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"194" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "19324" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"195" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "19502" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"196" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "19680" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"197" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20046" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"198" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20048" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"199" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20230" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"200" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20232" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"201" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20432" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"202" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20434" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"203" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20616" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"204" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "20618" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"205" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "21600" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"206" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "21602" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"207" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "22166" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"208" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "22168" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"209" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23146" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"210" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23230" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"211" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23312" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"212" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23484" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"213" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23486" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"214" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23658" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"215" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23660" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"216" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23748" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"217" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "23750" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"218" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "24008" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"219" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "24644" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"220" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "24738" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"221" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "25264" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"222" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "25618" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"223" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "25620" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"224" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "26268" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"225" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "26470" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"226" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "26472" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"227" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "26574" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"228" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "26660" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"229" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "26868" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"230" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "27154" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"231" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "27236" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"232" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "27420" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"233" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "27916" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"234" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "28094" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"235" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "28366" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"236" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "28368" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"237" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "28768" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"238" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "28940" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"239" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "28942" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"240" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "29136" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"241" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "29138" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"242" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "29316" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"243" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "29318" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"244" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "29932" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"245" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "29934" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"246" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "30024" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"247" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "30738" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"248" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "30740" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"249" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "30848" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"250" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31054" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"251" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31056" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"252" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31232" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"253" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31234" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"254" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31422" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"255" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31520" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"256" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31966" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"257" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "31968" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"258" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "32144" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"259" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "32324" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"260" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "32710" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"261" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33164" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"262" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33166" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"263" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33358" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"264" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33360" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"265" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33526" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"266" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33606" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"267" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33608" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"268" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "33696" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"269" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34178" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"270" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34456" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"271" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34458" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"272" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34650" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"273" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34652" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"274" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34836" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"275" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34838" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"276" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "34918" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"277" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "35306" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"278" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "35646" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"279" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "35648" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"280" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "35826" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"281" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "35828" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"282" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36002" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"283" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36004" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"284" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36182" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"285" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36184" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"286" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36368" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"287" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36370" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"288" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36464" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"289" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36466" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"290" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36562" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"291" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36756" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"292" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "36936" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"293" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "37480" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"294" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "37482" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"295" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "37930" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"296" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "38100" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"297" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "38198" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"298" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "38784" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"299" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "38786" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"300" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "38954" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"301" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "39130" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"302" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "39298" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"303" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "39460" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"304" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "39646" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"305" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "39648" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"306" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "40372" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"307" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "40812" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"308" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "41070" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"309" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "41442" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"310" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "41444" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"311" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "41646" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"312" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "42098" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"313" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "42290" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"314" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "42468" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"315" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "43164" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"316" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "43630" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"317" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "43632" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"318" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "44024" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"319" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "44208" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"320" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "44210" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"321" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "44892" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"322" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "45164" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"323" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "45166" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"324" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "45342" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"325" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "45692" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"326" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "45694" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"327" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46000" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"328" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46002" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"329" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46188" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"330" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46190" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"331" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46360" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"332" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46362" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"333" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46432" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"334" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46434" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"335" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46608" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"336" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "46944" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"337" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47150" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"338" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47312" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"339" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47394" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"340" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47396" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"341" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47472" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"342" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47640" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"343" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47642" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"344" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "47826" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"345" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "48068" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"346" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "48244" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"347" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "48416" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"348" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "48606" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"349" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "48780" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"350" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "48782" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"351" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "49056" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"352" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "49236" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"353" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "49410" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"354" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "49756" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"355" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "49932" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"356" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "50110" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"357" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "50310" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"358" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "50516" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"359" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "50688" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"360" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "51120" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"361" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "51122" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"362" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "51316" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"363" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "51474" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"364" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "51914" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"365" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "52106" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"366" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "52576" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"367" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "52778" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"368" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "52780" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"369" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "53362" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"370" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "53550" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"371" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "53756" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"372" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "53758" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"373" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "54048" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"374" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "54050" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"375" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "54356" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"376" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "56554" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"377" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "56556" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"378" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "56976" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"379" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0 m" "57150" "-38" "BLE 4.0 chip nicht bekannt" "nein" "nein"
