"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"126" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "65320" "-36" "nicht bekannt" "nein" "nein"
"127" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "308" "-35" "nicht bekannt" "nein" "nein"
"128" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "1058" "-35" "nicht bekannt" "nein" "nein"
"129" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "1934" "-35" "nicht bekannt" "nein" "nein"
"130" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "2182" "-35" "nicht bekannt" "nein" "nein"
"131" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "2310" "-35" "nicht bekannt" "nein" "nein"
"132" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "2962" "-35" "nicht bekannt" "nein" "nein"
"133" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "4214" "-35" "nicht bekannt" "nein" "nein"
"134" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "4866" "-35" "nicht bekannt" "nein" "nein"
"135" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "5484" "-35" "nicht bekannt" "nein" "nein"
"136" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "5884" "-35" "nicht bekannt" "nein" "nein"
"137" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "6040" "-35" "nicht bekannt" "nein" "nein"
"138" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "6494" "-35" "nicht bekannt" "nein" "nein"
"139" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "6896" "-35" "nicht bekannt" "nein" "nein"
"140" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "6984" "-35" "nicht bekannt" "nein" "nein"
"141" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "7072" "-35" "nicht bekannt" "nein" "nein"
"142" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "7148" "-35" "nicht bekannt" "nein" "nein"
"143" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "7350" "-35" "nicht bekannt" "nein" "nein"
"144" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "8416" "-35" "nicht bekannt" "nein" "nein"
"145" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "8866" "-35" "nicht bekannt" "nein" "nein"
"146" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "9148" "-35" "nicht bekannt" "nein" "nein"
"147" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "10162" "-35" "nicht bekannt" "nein" "nein"
"148" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "11330" "-35" "nicht bekannt" "nein" "nein"
"149" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "11436" "-35" "nicht bekannt" "nein" "nein"
"150" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "13608" "-35" "nicht bekannt" "nein" "nein"
"151" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "14020" "-35" "nicht bekannt" "nein" "nein"
"152" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "16462" "-35" "nicht bekannt" "nein" "nein"
"153" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "17022" "-35" "nicht bekannt" "nein" "nein"
"154" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "17954" "-35" "nicht bekannt" "nein" "nein"
"155" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "18414" "-35" "nicht bekannt" "nein" "nein"
"156" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "18720" "-35" "nicht bekannt" "nein" "nein"
"157" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "20024" "-35" "nicht bekannt" "nein" "nein"
"158" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "20152" "-35" "nicht bekannt" "nein" "nein"
